4.050959944725036621e-01 1.041527557554826050e+12 2.213704064502053370e-08
7.204520106315612793e-01 2.911682309532953125e+12 6.689618527889251709e-02
3.649109899997711182e-01 5.680958121024505615e+11 3.048769414704111114e-08
8.671249747276306152e-01 4.462040361977566406e+12 4.303899597823956924e-11
1.124289989471435547e+00 6.825332995635682617e+12 5.258897785097360611e-03
8.711889982223510742e-01 2.517285587974381836e+12 5.966425314545631409e-02
9.172869920730590820e-01 2.217463923637951660e+12 3.294842317700386047e-02
7.089729905128479004e-01 3.394692913690047607e+11 8.962137252092361450e-02
4.423300027847290039e-01 1.124253433445973663e+11 1.232476830482482910e-01
5.992450118064880371e-01 1.144694058646067383e+12 1.384920626878738403e-02
5.114240050315856934e-01 6.352167330570900879e+11 3.095129132270812988e-02
1.029629945755004883e+00 1.808172713661222656e+13 1.906147917907219380e-05
3.808810114860534668e-01 6.383537059406633301e+11 5.556505918502807617e-02
2.540409862995147705e-01 3.955802501123360443e+10 8.647386915981769562e-03
2.284770011901855469e-01 9.912822285246736145e+10 6.594819575548171997e-02
1.298410058021545410e+00 1.181313066232062305e+13 2.074862830340862274e-03
1.804189980030059814e-01 1.271501159320228729e+11 7.687842845916748047e-02
1.166309952735900879e+00 3.550173734969783691e+12 3.608126938343048096e-02
6.588540077209472656e-01 1.559247446433879150e+12 1.438468787819147110e-02
1.484410047531127930e+00 9.830439815367875000e+12 1.070125307887792587e-02
8.275830149650573730e-01 9.943113846892465820e+11 9.630996733903884888e-02
2.886259853839874268e-01 7.906238969155966187e+10 1.673217415809631348e-01
6.626679897308349609e-01 2.227556107614847168e+12 8.876646868884563446e-03
9.050170183181762695e-01 3.261323930016886719e+12 2.460226602852344513e-02
1.320899963378906250e+00 9.098827907379058594e+12 2.805466763675212860e-03
1.126180052757263184e+00 1.331617563068479492e+13 1.521740481257438660e-02
1.212349981069564819e-01 1.128934930576166534e+10 1.349724382162094116e-01
1.186640024185180664e+00 7.786013307787441406e+12 9.029174223542213440e-03
9.214619994163513184e-01 7.618896508741079102e+12 6.468176143243908882e-04
6.738740205764770508e-01 3.096530528107875000e+12 6.299547385424375534e-03
4.114210009574890137e-01 2.243963838705519714e+11 6.110902130603790283e-02
5.712119936943054199e-01 1.000048528020575684e+12 5.387410521507263184e-01
3.050870001316070557e-01 8.517914752442213135e+11 1.241679862141609192e-02
9.102450311183929443e-02 3.127161757027835083e+10 4.904569592326879501e-03
3.643389940261840820e-01 8.879617008951420593e+10 1.235361769795417786e-01
6.273750066757202148e-01 6.469492207964054688e+12 3.052608166242976040e-11
9.919459819793701172e-01 2.983018004610073730e+12 3.138069808483123779e-02
4.410459995269775391e-01 1.074888437235044098e+11 1.602913588285446167e-01
9.090859889984130859e-01 6.694814597057165527e+11 3.316931724548339844e-01
1.673649996519088745e-01 1.610165983121737480e+10 5.019590258598327637e-02
3.791719973087310791e-01 6.391858423780960693e+11 1.655718428082764149e-03
4.474349915981292725e-01 2.547631826917431641e+11 3.626999631524085999e-02
4.700199961662292480e-01 3.298324537600125732e+11 4.826926067471504211e-02
1.779869943857192993e-01 8.877252588587623596e+10 2.612239494919776917e-02
4.375360012054443359e-01 5.413242043430559082e+11 1.270869523286819458e-01
7.764999866485595703e-01 9.180666774517475586e+11 5.743975192308425903e-02
1.012560009956359863e+00 2.924253190997533203e+12 3.775247558951377869e-02
1.034809947013854980e+00 3.912822976551313965e+12 2.416269108653068542e-02
4.533390104770660400e-01 9.163121381144708252e+11 5.167662166059017181e-04
1.186030030250549316e+00 1.486695344835179102e+13 1.522905286401510239e-02
1.264840006828308105e+00 9.006415330114718750e+12 6.604206282645463943e-03
1.377180069684982300e-01 1.413926094270914841e+10 9.667940437793731689e-02
3.848539888858795166e-01 8.861717843858857727e+10 1.497257351875305176e-01
9.903950095176696777e-01 8.506629582218224609e+12 1.230890302394982427e-05
9.538120031356811523e-01 8.753892224155211914e+12 4.533923791960603467e-10
1.987559944391250610e-01 1.254139567046133232e+10 4.641313850879669189e-02
1.173189997673034668e+00 5.712997819523841797e+12 4.013906791806221008e-02
7.926909923553466797e-01 1.873831630386202734e+13 3.538346788900526008e-07
8.431410193443298340e-01 9.302517894682337646e+11 4.388615489006042480e-02
6.093950271606445312e-01 6.077810327799976807e+11 3.301134333014488220e-02
6.032289862632751465e-01 2.424539899480806641e+12 1.453340985335671576e-07
2.116000056266784668e-01 1.188612176327091675e+11 1.958495564758777618e-02
2.967599928379058838e-01 1.713149506651593323e+11 4.459346085786819458e-02
6.976659893989562988e-01 7.650888126100642090e+11 1.927114650607109070e-02
1.405210047960281372e-01 1.633360827172366905e+10 1.195295527577400208e-01
6.750119924545288086e-01 8.500314188641696777e+11 3.216484561562538147e-02
2.323690056800842285e-01 4.304764835374639130e+10 9.459760785102844238e-02
8.660029768943786621e-01 6.389733594829743164e+12 2.894985303282737732e-02
1.182219982147216797e+00 6.318405182035488281e+12 1.268523745238780975e-02
1.174139976501464844e+00 9.187993474983351562e+12 6.044530986848428711e-10
9.604570269584655762e-01 1.905657433938907812e+13 1.781072001904249191e-03
1.869830042123794556e-01 2.769001401618700562e+11 9.026185143738985062e-04
1.239050030708312988e-01 2.784796878722623444e+10 6.966536492109298706e-02
5.937190055847167969e-01 5.868378085316184082e+11 3.820345178246498108e-02
2.551989853382110596e-01 3.045567753926945114e+10 1.752136498689651489e-01
3.304570019245147705e-01 7.560217131144728088e+10 3.939875587821006775e-02
1.040240049362182617e+00 2.983528255123360840e+12 2.533265203237533569e-02
6.183300018310546875e-01 3.845096873087282715e+11 4.670628532767295837e-02
1.240030005574226379e-01 1.372960392536559601e+11 4.602060471370350569e-06
2.083459943532943726e-01 2.314272801714581299e+11 7.213639561086893082e-03
9.623640030622482300e-02 9.502895259889337540e+09 2.186086960136890411e-02
4.965830147266387939e-01 4.775485507575193481e+11 5.053829774260520935e-02
4.801239967346191406e-01 2.274106338883716736e+11 5.100034177303314209e-02
6.235150098800659180e-01 2.156481546097092041e+12 1.071503419325381401e-07
9.867630004882812500e-01 8.330993108182165039e+12 2.310663927346467972e-03
5.017380118370056152e-01 2.111864449820134277e+12 3.246056614443659782e-03
3.631010055541992188e-01 6.461194816599151611e+11 3.617304190993309021e-02
2.972449958324432373e-01 2.162482669770522156e+11 1.233030781149864197e-01
1.463420033454895020e+00 1.265817042118154688e+13 3.192286565899848938e-02
5.162580013275146484e-01 2.293287569166359253e+11 8.675847202539443970e-02
1.295340061187744141e-01 4.610609647344141006e+09 3.916218280792236328e-01
8.943920135498046875e-01 2.841990458953383301e+12 1.581451110541820526e-02
4.364480078220367432e-01 7.902938571357681885e+11 5.498247337527573109e-04
3.031469881534576416e-01 3.148268898043887711e+10 2.003968879580497742e-02
3.073120117187500000e-01 1.048759063538085938e+11 4.536603018641471863e-02
1.715050041675567627e-01 3.791771226972676849e+10 1.844178512692451477e-02
9.391000270843505859e-01 1.244904395626880859e+12 6.979420781135559082e-02
7.197129726409912109e-01 3.058843939524193359e+12 4.017638042569160461e-02
2.911860048770904541e-01 1.954269940225709534e+11 3.006484359502792358e-02
9.871190190315246582e-01 5.238556858690583984e+12 3.235081976526998915e-06
4.039629995822906494e-01 4.318148949795665894e+11 2.403720282018184662e-03
1.139459967613220215e+00 1.523566617474333594e+13 1.467539556324481964e-02
7.069450020790100098e-01 9.531431256896646484e+12 5.400773162023142504e-08
7.555680274963378906e-01 1.379121676331997803e+12 2.184089273214340210e-02
4.139960110187530518e-01 1.099516214837257324e+12 4.365366324782371521e-02
7.135440111160278320e-01 4.153745152964669922e+12 2.361821534577757120e-04
3.328320086002349854e-01 5.526168129704150391e+11 3.939770627766847610e-03
3.063319921493530273e-01 2.690752938638101196e+11 8.368137292563915253e-03
6.227300167083740234e-01 9.563524565822500000e+11 8.428060449659824371e-03
1.364470005035400391e+00 1.798356067673482812e+13 3.069096943363547325e-03
1.374280005693435669e-01 1.532382173802327881e+11 1.082823053002357483e-02
2.351280003786087036e-01 5.477174419552030182e+10 2.420247197151184082e-01
8.021780252456665039e-01 4.732472833520063477e+12 1.632109098136425018e-02
9.702000021934509277e-01 8.225799445819617188e+12 2.143695950508117676e-03
5.273609757423400879e-01 1.134372794266586914e+12 5.742933601140975952e-03
9.730309844017028809e-01 6.897532526046926758e+12 1.292562046728562564e-06
8.924000263214111328e-01 4.443757166883679688e+12 1.107922475785017014e-02
2.642129957675933838e-01 1.834075618641791992e+11 5.258152633905410767e-02
1.176249980926513672e+00 1.047803547622824414e+13 4.504628961510270813e-11
3.677220046520233154e-01 1.986648886760640564e+11 7.878596335649490356e-02
6.268860101699829102e-01 1.066961073422899292e+12 3.266685456037521362e-02
1.511500000953674316e+00 3.250996400038982910e+12 7.740829885005950928e-02
8.081120252609252930e-01 4.686255801034041992e+12 2.881962805986404419e-02
6.780139803886413574e-01 8.262258164590026855e+11 3.299370035529136658e-02
3.777799904346466064e-01 8.988070857867957764e+11 2.515940344949285645e-09
2.552790045738220215e-01 4.202376701079552460e+10 8.717834949493408203e-02
1.558449983596801758e+00 1.632354192093811523e+13 3.009780193679034710e-04
3.594740033149719238e-01 3.284908954465050659e+11 1.118592545390129089e-01
5.073090195655822754e-01 4.247903911126719971e+11 2.896436862647533417e-02
1.316159963607788086e+00 1.634637136218923438e+13 4.524101503193378448e-03
7.183600068092346191e-01 1.482289231374557129e+12 2.354559116065502167e-02
8.371530175209045410e-01 1.304456292363040039e+12 1.126984134316444397e-01
6.477019786834716797e-01 2.596592954580468262e+12 1.391679421067237854e-02
9.370930194854736328e-01 3.367005111083513184e+12 2.293642237782478333e-02
6.335830092430114746e-01 4.652102019010597534e+11 6.069198995828628540e-02
4.440270066261291504e-01 5.678640324303665771e+11 3.389265853911638260e-03
1.184239983558654785e+00 4.799053844804897461e+12 3.349353745579719543e-02
7.237539887428283691e-01 3.055346975714860840e+12 8.686016080901026726e-04
9.054960310459136963e-02 4.952985610239453316e+09 1.335169225931167603e-01
9.670760035514831543e-01 8.526109806718796387e+11 4.737992584705352783e-02
1.216089963912963867e+00 6.262996040199698242e+12 2.638984471559524536e-02
1.498219966888427734e-01 1.590497500588284492e+09 1.202304363250732422e-01
6.023650169372558594e-01 2.221331362719388672e+12 1.757739231944555058e-10
4.493530094623565674e-01 3.580234437366917725e+11 5.905022099614143372e-02
1.018759965896606445e+00 3.821909718410000000e+12 3.780832886695861816e-02
3.229770064353942871e-01 1.996005429528190613e+11 2.982481569051742554e-02
3.852590024471282959e-01 3.586596094218586426e+11 2.767708338797092438e-02
2.520270049571990967e-01 1.330249240342620239e+11 4.295508190989494324e-02
1.325899958610534668e+00 8.404738555963141602e+12 3.455653786659240723e-02
5.774220228195190430e-01 2.654536653214729004e+12 6.705641597548606114e-11
7.960839867591857910e-01 2.147511782947402100e+12 3.090213425457477570e-02
8.617169857025146484e-01 1.556822940640072266e+12 3.201356902718544006e-02
1.004879951477050781e+00 6.121271813817108398e+12 9.909472428262233734e-03
9.637150168418884277e-01 6.321422136142897461e+12 4.259213805198669434e-02
1.105520009994506836e+00 1.763883246145913281e+13 7.753457129001617432e-02
5.165410041809082031e-01 3.533147759546307617e+12 9.439542889595031738e-03
1.909929960966110229e-01 1.487567080601195374e+11 1.195607706904411316e-02
3.360449969768524170e-01 1.337035248651255859e+12 2.605740337457973510e-05
7.950299978256225586e-01 3.342179939066677734e+12 6.673416237390483730e-07
7.074559926986694336e-01 7.801393589154897461e+11 4.919293522834777832e-02
2.314530014991760254e-01 8.826500969368623352e+10 1.167395431548357010e-02
9.812679886817932129e-01 4.538989929386692383e+12 5.503149237483739853e-03
6.929919719696044922e-01 1.913332615824312500e+12 3.387781092897057533e-03
5.364120006561279297e-01 6.337040658337734375e+11 2.850862778723239899e-02
4.519909918308258057e-01 7.281004245986439209e+11 8.419618779953452758e-09
9.576100111007690430e-01 1.635254822096470703e+12 6.315682828426361084e-02
4.680809974670410156e-01 1.054369945934327026e+12 1.495043747127056122e-02
7.827169895172119141e-01 1.134795404169217041e+12 2.016333118081092834e-02
1.390009999275207520e+00 1.073406394322559375e+13 2.707653678953647614e-02
1.055099964141845703e+00 7.663152866403794922e+12 6.689509035595619935e-08
4.726420044898986816e-01 3.123487785824638184e+12 1.123373513109982014e-03
4.712899923324584961e-01 4.589274195495201416e+11 2.214694954454898834e-02
6.448239833116531372e-02 4.562773041966510773e+09 2.407968546780381303e-10
3.901660144329071045e-01 9.098877120334532471e+11 2.339642494916915894e-03
6.776030063629150391e-01 2.341290089784893188e+11 1.568467468023300171e-01
1.181130051612854004e+00 6.759836231778573242e+12 2.394163794815540314e-02
5.101019740104675293e-01 7.262260944569693604e+11 1.648646034300327301e-02
7.413849830627441406e-01 3.291833231352125977e+12 7.319251890294253826e-04
1.876180022954940796e-01 1.649221708007680054e+11 7.552364375442266464e-03
4.231689870357513428e-01 1.537287347202630615e+11 1.106027066707611084e-01
8.673670291900634766e-01 2.390807203409765137e+12 1.498460303992033005e-02
6.245890259742736816e-01 2.670074832320416870e+11 2.685154080390930176e-01
1.560149937868118286e-01 3.548273848486777496e+10 2.280107326805591583e-02
7.578759789466857910e-01 2.132148874201536377e+12 5.321782454848289490e-02
1.921180039644241333e-01 2.122982989690489578e+10 1.639435738325119019e-01
1.856600046157836914e-01 3.566051084162191010e+10 9.001974016427993774e-02
7.294470071792602539e-01 2.633783010681693359e+12 5.992912122110283235e-08
8.552650213241577148e-01 7.631438839410661133e+12 1.663446380639754807e-09
5.917750000953674316e-01 3.451491234647442383e+12 1.694905385375022888e-02
2.562200129032135010e-01 7.746902525526434326e+10 2.882551774382591248e-02
1.245910048484802246e+00 1.067490413857490234e+13 8.230470882608642569e-08
3.099370002746582031e-01 4.258309957573085938e+11 1.288983970880508423e-02
6.037889719009399414e-01 3.353329127320986328e+11 6.313630193471908569e-02
4.772169888019561768e-01 2.635834724758631897e+11 7.583239674568176270e-02
1.206210017204284668e+00 7.197952458485259766e+12 8.768803440034389496e-03
8.494989871978759766e-01 1.298482486078737793e+12 6.637112796306610107e-02
1.424900054931640625e+00 1.229091550882523438e+13 1.201113779097795486e-02
3.264549970626831055e-01 1.625977460087921448e+11 4.324922710657119751e-02
7.647230029106140137e-01 6.743757217317361328e+12 1.812222762964665890e-03
6.088780164718627930e-01 8.002610596991107178e+11 2.692569792270660400e-02
5.780689716339111328e-01 6.779086431977385254e+11 5.267745256423950195e-02
6.157050132751464844e-01 4.052281644523129272e+11 8.972302079200744629e-02
2.316019982099533081e-01 3.851851462851024628e+10 6.770802289247512817e-02
6.526460051536560059e-01 9.087496767857449951e+11 2.933762036263942719e-02
7.231979966163635254e-01 4.012722722179348145e+12 1.149011040979530662e-05
6.492279767990112305e-01 2.228964967638450684e+12 2.992873545736074448e-03
6.471400260925292969e-01 1.840327717606694580e+12 2.761730225756764412e-03
7.293289899826049805e-01 1.100681419997981836e+13 1.456664968281984329e-02
1.506859958171844482e-01 2.726247368418898315e+11 4.059558268636465073e-03
2.951869964599609375e-01 1.529248780721766052e+11 1.732010766863822937e-02
4.793150126934051514e-01 1.276977433865959320e+11 1.154887825250625610e-01
8.647540211677551270e-01 5.745995077588395508e+12 7.736613127917735255e-09
9.563469886779785156e-01 2.827414669221265625e+12 3.063853457570075989e-02
6.279060244560241699e-02 3.701449204475462914e+09 1.559674143791198730e-01
3.411580026149749756e-01 8.194248733110690308e+10 2.563321590423583984e-01
1.681109964847564697e-01 2.855927951948977280e+10 7.281982805579900742e-03
9.314470291137695312e-01 1.811269520065630859e+13 1.458826474845409393e-03
3.570199906826019287e-01 1.133261967245973663e+11 3.663112968206405640e-02
4.923860132694244385e-01 5.931323819874957275e+11 2.343105152249336243e-02
7.823389768600463867e-01 2.965640951126219727e+12 1.568591035902500153e-02
3.242509961128234863e-01 3.772619368388814697e+11 9.836898185312747955e-03
7.927020192146301270e-01 9.729333431743284912e+11 3.114753216505050659e-02
1.279809951782226562e+00 4.081701535837455078e+12 1.148827299475669861e-01
6.031699776649475098e-01 3.522932910747117310e+11 1.185300014913082123e-02
1.284489989280700684e+00 1.393634732595212109e+13 2.340979321502345556e-08
8.917329907417297363e-01 5.091154137394716797e+12 1.194408722221851349e-02
1.076850056648254395e+00 2.458526250761549805e+12 4.392788186669349670e-02
3.397600054740905762e-01 2.346302165370220947e+11 1.913045719265937805e-02
9.103059768676757812e-01 1.978645808291695312e+12 4.651108384132385254e-02
1.426220059394836426e+00 9.492457477908503906e+12 1.916482858359813690e-02
5.149430036544799805e-01 3.802856111556019287e+11 5.466548353433609009e-02
2.491549998521804810e-01 4.980364118076370239e+10 2.786140888929367065e-02
9.088450074195861816e-01 9.167939584759931641e+12 6.287055764886417819e-09
1.441149950027465820e+00 1.674184337937932227e+13 9.877295497062732466e-07
1.175539970397949219e+00 5.106198876439399414e+12 4.707830026745796204e-02
7.256669998168945312e-01 2.222894261378129883e+12 3.538767889832428182e-10
4.328129887580871582e-01 3.911929471459120483e+11 7.670538872480392456e-02
6.581529974937438965e-01 1.302878088056994141e+12 5.636775866150856018e-02
8.273779749870300293e-01 2.329096970458236328e+12 2.249263599514961243e-02
6.205459833145141602e-01 1.475633892039619385e+12 8.651321753859519958e-03
7.245489954948425293e-01 3.854076140231701172e+12 8.970073295255787116e-11
1.140400052070617676e+00 8.704840044598761719e+12 3.277123719453811646e-02
5.721399784088134766e-01 7.339084625250263672e+11 5.810110643506050110e-02
1.833859980106353760e-01 6.459550974116685486e+10 2.613953314721584320e-02
3.948090076446533203e-01 6.365415375826533203e+11 1.929684542119503021e-02
1.578180044889450073e-01 1.569283021875693512e+10 4.290510416030883789e-01
3.618730008602142334e-01 1.534953294231106262e+11 3.413871675729751587e-02
4.551050066947937012e-01 1.360396633322960663e+11 6.524301320314407349e-02
1.702889949083328247e-01 8.778582735543502808e+10 3.835968300700187683e-02
1.168660044670104980e+00 9.888198571024667969e+12 7.191899203462526202e-05
5.573390126228332520e-01 3.475660224849508667e+11 4.306061938405036926e-02
3.009540140628814697e-01 1.659412605631882629e+11 3.499307110905647278e-02
2.274769917130470276e-02 2.585688314846126556e+09 1.063712220638990402e-02
2.873919904232025146e-01 1.914486456706790161e+11 4.297650884836912155e-03
8.301619887351989746e-01 1.207801431242330811e+12 4.665787145495414734e-02
9.778779745101928711e-01 3.752270564291758301e+12 1.104240864515304565e-02
4.892430007457733154e-01 7.778344436513925781e+11 3.325252234935760498e-02
7.769070267677307129e-01 5.554251724025894531e+12 7.121970235779429004e-10
7.636430263519287109e-01 7.012539382437732422e+12 5.780261562904343009e-05
