2.387789916992187500e+01 2.337439537048339844e+01 2.292508316040039062e+01 2.270043563842773438e+01 2.272867584228515625e+01 2.277978515625000000e+01 2.886259853839874268e-01
2.551180076599121094e+01 2.493633460998535156e+01 2.399798202514648438e+01 2.374247550964355469e+01 2.367598915100097656e+01 9.900000000000000000e+01 4.492929875850677490e-01
2.507920074462890625e+01 2.427460289001464844e+01 2.281887054443359375e+01 2.204290008544921875e+01 2.179126548767089844e+01 2.151884078979492188e+01 6.626679897308349609e-01
2.897109985351562500e+01 2.854547500610351562e+01 2.581618881225585938e+01 2.395978546142578125e+01 2.338930130004882812e+01 2.273145484924316406e+01 1.398319959640502930e+00
2.417270088195800781e+01 2.394790267944335938e+01 2.354853439331054688e+01 2.291866111755371094e+01 2.259069824218750000e+01 2.260381126403808594e+01 9.050170183181762695e-01
2.550810050964355469e+01 2.492321205139160156e+01 2.415766906738281250e+01 2.329097366333007812e+01 2.242104148864746094e+01 2.209190750122070312e+01 1.320899963378906250e+00
2.732089996337890625e+01 2.626999855041503906e+01 2.603857612609863281e+01 2.748386955261230469e+01 2.530188751220703125e+01 2.346078300476074219e+01 1.126180052757263184e+00
2.698150062561035156e+01 2.612856483459472656e+01 2.503697395324707031e+01 2.463227653503417969e+01 2.446881484985351562e+01 9.900000000000000000e+01 4.964770078659057617e-01
2.602840042114257812e+01 2.511017990112304688e+01 2.477735328674316406e+01 2.473823738098144531e+01 2.463744735717773438e+01 2.446333694458007812e+01 1.212349981069564819e-01
2.633469963073730469e+01 2.533637237548828125e+01 2.433093833923339844e+01 2.349551773071289062e+01 2.264984512329101562e+01 2.259288787841796875e+01 1.186640024185180664e+00
2.772080039978027344e+01 2.650374794006347656e+01 2.436952781677246094e+01 2.315445709228515625e+01 2.236166191101074219e+01 2.237965393066406250e+01 9.214619994163513184e-01
2.324790000915527344e+01 2.299569702148437500e+01 2.215783500671386719e+01 2.147060775756835938e+01 2.122467994689941406e+01 2.098785400390625000e+01 6.738740205764770508e-01
2.174850082397460938e+01 2.174651145935058594e+01 2.158675193786621094e+01 2.179454803466796875e+01 2.162043762207031250e+01 2.182321929931640625e+01 4.114210009574890137e-01
2.629660034179687500e+01 2.589993667602539062e+01 2.482476425170898438e+01 2.520788574218750000e+01 2.487724685668945312e+01 2.332168197631835938e+01 5.712119936943054199e-01
2.368910026550292969e+01 2.315760803222656250e+01 2.240215110778808594e+01 2.214181137084960938e+01 2.190006446838378906e+01 2.183135795593261719e+01 3.050870001316070557e-01
2.585210037231445312e+01 2.584361267089843750e+01 2.484825897216796875e+01 2.481670570373535156e+01 2.470490455627441406e+01 9.900000000000000000e+01 4.864220023155212402e-01
2.187989997863769531e+01 2.041029167175292969e+01 1.962645339965820312e+01 1.919928550720214844e+01 1.894303321838378906e+01 1.876211547851562500e+01 9.102450311183929443e-02
2.426169967651367188e+01 2.361162185668945312e+01 2.287640190124511719e+01 2.272536659240722656e+01 2.256480216979980469e+01 2.254061126708984375e+01 3.643389940261840820e-01
2.495800018310546875e+01 2.213385200500488281e+01 2.028648948669433594e+01 1.920974349975585938e+01 1.878202629089355469e+01 1.859007263183593750e+01 6.273750066757202148e-01
2.680249977111816406e+01 2.579748153686523438e+01 2.489467239379882812e+01 2.470266532897949219e+01 2.422522544860839844e+01 9.900000000000000000e+01 3.071779906749725342e-01
2.619849967956542969e+01 2.536256217956542969e+01 2.548326110839843750e+01 2.435365486145019531e+01 2.357622718811035156e+01 2.307941246032714844e+01 1.754940032958984375e+00
2.492230033874511719e+01 2.490770339965820312e+01 2.420089340209960938e+01 2.354545593261718750e+01 2.315511703491210938e+01 2.332281494140625000e+01 9.919459819793701172e-01
2.663789939880371094e+01 2.555547332763671875e+01 2.568146896362304688e+01 2.648503112792968750e+01 2.504885101318359375e+01 2.329966926574707031e+01 4.410459995269775391e-01
2.453479957580566406e+01 2.409876251220703125e+01 2.358367729187011719e+01 2.307880783081054688e+01 2.279483604431152344e+01 2.282473373413085938e+01 9.090859889984130859e-01
2.727109909057617188e+01 2.597541809082031250e+01 2.519200134277343750e+01 2.604771423339843750e+01 2.465458297729492188e+01 9.900000000000000000e+01 5.524740219116210938e-01
2.287569999694824219e+01 2.202634429931640625e+01 2.163816261291503906e+01 2.140231132507324219e+01 2.142745590209960938e+01 2.140378570556640625e+01 1.673649996519088745e-01
2.252569961547851562e+01 2.116509437561035156e+01 1.971671867370605469e+01 1.923787689208984375e+01 1.891324996948242188e+01 1.880527305603027344e+01 3.791719973087310791e-01
2.604430007934570312e+01 2.557225799560546875e+01 2.540284156799316406e+01 2.452989768981933594e+01 2.383458900451660156e+01 2.320775032043457031e+01 1.646520018577575684e+00
2.568169975280761719e+01 2.539729309082031250e+01 2.489699935913085938e+01 2.470585441589355469e+01 2.453503608703613281e+01 9.900000000000000000e+01 3.041299879550933838e-01
2.566259956359863281e+01 2.473101615905761719e+01 2.359556388854980469e+01 2.333762550354003906e+01 2.322855758666992188e+01 2.289693641662597656e+01 4.474349915981292725e-01
2.880940055847167969e+01 2.760340118408203125e+01 2.577075386047363281e+01 2.450555038452148438e+01 2.449578857421875000e+01 9.900000000000000000e+01 4.727120101451873779e-01
2.770779991149902344e+01 2.590530014038085938e+01 2.608632850646972656e+01 2.565567398071289062e+01 9.900000000000000000e+01 2.642769432067871094e+01 2.379290014505386353e-01
2.163909912109375000e+01 2.119517898559570312e+01 2.036762619018554688e+01 2.013650512695312500e+01 1.994893836975097656e+01 1.978749084472656250e+01 4.700199961662292480e-01
2.616349983215332031e+01 2.499867630004882812e+01 2.462349319458007812e+01 2.449068260192871094e+01 2.383276367187500000e+01 2.284784698486328125e+01 1.779869943857192993e-01
2.666839981079101562e+01 2.600820922851562500e+01 2.517021179199218750e+01 2.472509956359863281e+01 2.441482734680175781e+01 2.591569137573242188e+01 4.375360012054443359e-01
2.467180061340332031e+01 2.446175956726074219e+01 2.388467788696289062e+01 2.314963150024414062e+01 2.310553741455078125e+01 2.274652099609375000e+01 7.764999866485595703e-01
2.635000038146972656e+01 2.547655296325683594e+01 2.520181465148925781e+01 2.437200546264648438e+01 2.413759422302246094e+01 2.285473060607910156e+01 1.012560009956359863e+00
2.942460060119628906e+01 2.727264785766601562e+01 2.618060874938964844e+01 2.486835098266601562e+01 2.353933906555175781e+01 2.413436126708984375e+01 1.260089993476867676e+00
2.625819969177246094e+01 2.524564933776855469e+01 2.438265037536621094e+01 2.339332962036132812e+01 2.312779617309570312e+01 2.327080535888671875e+01 1.034809947013854980e+00
2.456679916381835938e+01 2.237553405761718750e+01 2.063560295104980469e+01 1.999960899353027344e+01 1.965532875061035156e+01 1.952391052246093750e+01 4.533390104770660400e-01
2.592020034790039062e+01 2.543871116638183594e+01 2.411306953430175781e+01 2.328606414794921875e+01 2.255077171325683594e+01 2.221813201904296875e+01 1.186030030250549316e+00
2.609600067138671875e+01 2.566237640380859375e+01 2.507007026672363281e+01 2.484836959838867188e+01 2.391283035278320312e+01 2.577113723754882812e+01 1.264840006828308105e+00
2.552169990539550781e+01 2.462803459167480469e+01 2.421900367736816406e+01 2.388901710510253906e+01 2.351396942138671875e+01 2.301053619384765625e+01 1.377180069684982300e-01
2.593819999694824219e+01 2.527412796020507812e+01 2.430335235595703125e+01 2.437606430053710938e+01 2.417188644409179688e+01 2.386966514587402344e+01 3.848539888858795166e-01
2.642300033569335938e+01 2.519152832031250000e+01 2.294947433471679688e+01 2.177106857299804688e+01 2.088282966613769531e+01 2.060547256469726562e+01 9.903950095176696777e-01
2.771290016174316406e+01 2.623758125305175781e+01 2.460506057739257812e+01 2.342353248596191406e+01 2.276857185363769531e+01 2.239771652221679688e+01 8.852400183677673340e-01
2.570730018615722656e+01 2.504666328430175781e+01 2.361067962646484375e+01 2.233319473266601562e+01 2.161143684387207031e+01 2.134091758728027344e+01 9.538120031356811523e-01
2.609129905700683594e+01 2.555824851989746094e+01 2.518965148925781250e+01 2.496658515930175781e+01 2.509252548217773438e+01 2.340100097656250000e+01 1.987559944391250610e-01
2.487999916076660156e+01 2.428760719299316406e+01 2.356325721740722656e+01 2.316071701049804688e+01 2.242063522338867188e+01 2.211793518066406250e+01 1.173189997673034668e+00
2.771640014648437500e+01 2.610597991943359375e+01 2.415727996826171875e+01 2.281111907958984375e+01 2.233023071289062500e+01 2.227406311035156250e+01 7.926909923553466797e-01
2.629500007629394531e+01 2.609626770019531250e+01 2.559967041015625000e+01 2.474077033996582031e+01 2.435411453247070312e+01 2.564415550231933594e+01 8.431410193443298340e-01
2.634670066833496094e+01 2.501088333129882812e+01 2.427579307556152344e+01 2.407652282714843750e+01 2.366244697570800781e+01 2.612706565856933594e+01 6.093950271606445312e-01
2.595229911804199219e+01 2.364517402648925781e+01 2.188191413879394531e+01 2.090086746215820312e+01 2.050113105773925781e+01 2.022873878479003906e+01 6.032289862632751465e-01
2.767580032348632812e+01 2.598939132690429688e+01 2.559459495544433594e+01 2.498337936401367188e+01 2.533127975463867188e+01 2.334383010864257812e+01 2.116000056266784668e-01
2.552280044555664062e+01 2.466638755798339844e+01 2.403007316589355469e+01 2.368581771850585938e+01 2.356351280212402344e+01 2.559163856506347656e+01 2.967599928379058838e-01
2.645669937133789062e+01 2.574500465393066406e+01 2.571797180175781250e+01 2.504050636291503906e+01 2.508230781555175781e+01 9.900000000000000000e+01 1.177560016512870789e-01
2.707220077514648438e+01 2.634632873535156250e+01 2.494358444213867188e+01 2.441593742370605469e+01 2.419728660583496094e+01 2.431678771972656250e+01 6.976659893989562988e-01
2.523460006713867188e+01 2.431756973266601562e+01 2.386995506286621094e+01 2.377814292907714844e+01 2.337332534790039062e+01 2.396392822265625000e+01 1.405210047960281372e-01
2.588990020751953125e+01 2.547520256042480469e+01 2.471765136718750000e+01 2.414280319213867188e+01 2.450199890136718750e+01 2.454584693908691406e+01 6.750119924545288086e-01
2.798570060729980469e+01 2.657961463928222656e+01 2.447323989868164062e+01 2.344703102111816406e+01 2.232051277160644531e+01 2.218085098266601562e+01 1.163470029830932617e+00
2.467620086669921875e+01 2.393529129028320312e+01 2.334295845031738281e+01 2.306800460815429688e+01 2.314205360412597656e+01 2.259956359863281250e+01 2.323690056800842285e-01
2.550869941711425781e+01 2.521887397766113281e+01 2.445346450805664062e+01 2.376644897460937500e+01 2.347552680969238281e+01 2.317217826843261719e+01 8.660029768943786621e-01
2.606369972229003906e+01 2.560448074340820312e+01 2.497363281250000000e+01 2.465796852111816406e+01 2.441432571411132812e+01 9.900000000000000000e+01 3.035480082035064697e-01
2.887109947204589844e+01 9.900000000000000000e+01 2.526934814453125000e+01 2.403764533996582031e+01 2.371574783325195312e+01 2.415402984619140625e+01 6.930109858512878418e-01
2.546590042114257812e+01 2.516650772094726562e+01 2.452534484863281250e+01 2.436154937744140625e+01 2.342117691040039062e+01 2.283538436889648438e+01 1.182219982147216797e+00
2.754570007324218750e+01 2.656359100341796875e+01 2.512363815307617188e+01 2.453485107421875000e+01 2.413560104370117188e+01 9.900000000000000000e+01 6.350489854812622070e-01
2.853129959106445312e+01 2.641649818420410156e+01 2.513661384582519531e+01 2.389884185791015625e+01 2.290239906311035156e+01 2.254832458496093750e+01 1.174139976501464844e+00
2.820529937744140625e+01 2.839190673828125000e+01 2.562202262878417969e+01 2.496612739562988281e+01 2.409399032592773438e+01 2.412453842163085938e+01 9.604570269584655762e-01
2.308970069885253906e+01 2.286178970336914062e+01 2.246270179748535156e+01 2.190527915954589844e+01 2.166180229187011719e+01 2.140111923217773438e+01 1.869830042123794556e-01
2.410040092468261719e+01 2.325574111938476562e+01 2.285934066772460938e+01 2.257695579528808594e+01 2.255950355529785156e+01 2.235664367675781250e+01 1.239050030708312988e-01
2.521430015563964844e+01 2.482406806945800781e+01 2.390131187438964844e+01 2.355587768554687500e+01 2.318381881713867188e+01 2.342943954467773438e+01 5.937190055847167969e-01
2.568250083923339844e+01 2.505492401123046875e+01 2.464400863647460938e+01 2.470299530029296875e+01 2.463046646118164062e+01 2.525948143005371094e+01 2.551989853382110596e-01
2.530760002136230469e+01 2.485778045654296875e+01 2.448675537109375000e+01 2.426395416259765625e+01 2.418311119079589844e+01 2.413532447814941406e+01 3.304570019245147705e-01
2.533410072326660156e+01 2.480753707885742188e+01 2.438665580749511719e+01 2.402888488769531250e+01 2.349536514282226562e+01 2.405691719055175781e+01 1.040240049362182617e+00
2.685810089111328125e+01 2.673585700988769531e+01 2.529799652099609375e+01 2.531226539611816406e+01 2.455796432495117188e+01 2.480153465270996094e+01 6.183300018310546875e-01
2.675569915771484375e+01 2.597457504272460938e+01 2.604267883300781250e+01 2.557161521911621094e+01 2.528820037841796875e+01 9.900000000000000000e+01 2.298370003700256348e-01
