3.753528594970703125e-01 7.433872222900390625e-01 8.523941040039062500e-01 5.252361297607421875e-01 2.011489868164062500e-02 2.307865905761718750e+01
4.489631652832031250e-01 9.146633148193359375e-01 1.120815277099609375e-01 1.142890930175781250e+00 6.161041259765625000e-01 2.493257331848144531e+01
1.290863037109375000e+00 1.308080673217773438e+00 3.677864074707031250e-01 2.546424865722656250e-01 8.675956726074218750e-02 2.023285675048828125e+01
8.724460601806640625e-01 1.368562698364257812e+00 6.914424896240234375e-01 -3.157386779785156250e-01 -4.420986175537109375e-01 2.467839050292968750e+01
1.785831451416015625e-01 -6.875381469726562500e-01 7.770233154296875000e-01 1.238269805908203125e-01 -7.414409637451171875e+01 2.575675582885742188e+01
2.752590179443359375e-01 5.208282470703125000e-01 7.830410003662109375e-01 3.417282104492187500e-01 5.665664672851562500e-01 2.443961334228515625e+01
8.988361358642578125e-01 9.945430755615234375e-01 7.431926727294921875e-01 1.866264343261718750e-01 -7.460109710693359375e+01 2.532872009277343750e+01
6.813793182373046875e-01 1.086351394653320312e+00 5.965309143066406250e-01 1.271781921386718750e-01 2.538070678710937500e-01 2.360796928405761719e+01
1.288782119750976562e+00 6.824474334716796875e-01 3.188571929931640625e-01 7.163619995117187500e-02 7.923507690429687500e-02 2.088887023925781250e+01
1.294198989868164062e+00 1.071228027343750000e+00 -2.519397735595703125e-01 5.624046325683593750e-01 7.372760772705078125e-01 2.514187240600585938e+01
3.614444732666015625e-01 7.299175262451171875e-01 7.909698486328125000e-01 2.419643402099609375e-01 9.767532348632812500e-02 2.303203773498535156e+01
1.084489822387695312e+00 6.333503723144531250e-01 6.556186676025390625e-01 7.744026184082031250e-02 -8.820152282714843750e-01 2.418486022949218750e+01
1.084489822387695312e+00 6.333503723144531250e-01 6.556186676025390625e-01 7.744026184082031250e-02 -8.820152282714843750e-01 2.418486022949218750e+01
1.407697677612304688e+00 9.777183532714843750e-01 5.760040283203125000e-01 -6.494541168212890625e-01 3.106670379638671875e-01 2.502468490600585938e+01
9.211597442626953125e-01 1.010326385498046875e+00 1.079961776733398438e+00 2.677612304687500000e-01 4.002246856689453125e-01 2.373061370849609375e+01
1.887397766113281250e-01 1.416524887084960938e+00 1.037755966186523438e+00 1.025821685791015625e+00 6.634426116943359375e-01 2.477003479003906250e+01
1.147727966308593750e+00 1.148746490478515625e+00 -5.882511138916015625e-01 5.537261962890625000e-01 1.240360260009765625e+00 2.548942565917968750e+01
4.950828552246093750e-01 8.286399841308593750e-01 2.297496795654296875e-01 -1.136913299560546875e-01 -7.474208068847656250e+01 2.437397766113281250e+01
1.408449172973632812e+00 5.598144531250000000e-01 3.147201538085937500e-01 1.203765869140625000e-01 -5.249786376953125000e-02 2.308763694763183594e+01
2.824148178100585938e+00 1.847362518310546875e+00 1.076745986938476562e+00 4.277172088623046875e-01 1.919536590576171875e-01 2.028648948669433594e+01
3.623867034912109375e-01 1.670417785644531250e-01 5.744438171386718750e-01 8.216419219970703125e-01 1.410465240478515625e-01 2.393507194519042969e+01
5.669078826904296875e-01 9.481773376464843750e-01 1.977596282958984375e-01 2.297554016113281250e-01 4.878978729248046875e-01 2.274671554565429688e+01
1.032793045043945312e+00 6.957931518554687500e-01 5.932312011718750000e-01 1.101150512695312500e-01 -9.189414978027343750e-01 2.493241310119628906e+01
6.005077362060546875e-01 1.190769195556640625e+00 4.376296997070312500e-01 9.800529479980468750e-02 -1.550495147705078125e+00 2.485412216186523438e+01
9.398956298828125000e-01 1.478395462036132812e+00 1.402061462402343750e+00 2.052249908447265625e-01 8.478202819824218750e-01 2.553960800170898438e+01
1.189456939697265625e+00 4.503879547119140625e-01 7.240753173828125000e-01 -1.237693786621093750e+00 1.702703475952148438e+00 2.536685562133789062e+01
2.089996337890625000e-01 4.925994873046875000e-01 3.447933197021484375e-01 -6.620597839355468750e-01 9.499511718750000000e-01 2.496130180358886719e+01
2.279109954833984375e-01 3.990879058837890625e-01 5.574226379394531250e-01 2.434768676757812500e-01 2.606830596923828125e-01 2.246270179748535156e+01
1.142004013061523438e+00 1.053277969360351562e+00 2.399406433105468750e-01 2.313117980957031250e-01 1.373100280761718750e-02 2.290261840820312500e+01
-1.866073608398437500e-01 2.769884109497070312e+00 6.558952331542968750e-01 8.721370697021484375e-01 -3.054809570312500000e-02 2.562202262878417969e+01
4.119663238525390625e-01 3.446521759033203125e-01 3.608818054199218750e-01 2.714309692382812500e-01 2.292461395263671875e-01 2.435878181457519531e+01
6.543560028076171875e-01 1.120609283447265625e+00 9.224853515625000000e-01 7.157859802246093750e-01 -2.401924133300781250e-02 2.286553382873535156e+01
1.463888168334960938e+00 1.195631027221679688e+00 4.171161651611328125e-01 5.644016265869140625e-01 -2.162679672241210938e+00 2.512848091125488281e+01
5.100631713867187500e-01 8.151473999023437500e-01 2.325096130371093750e-01 9.073657989501953125e-01 -2.105312347412109375e-01 2.457489013671875000e+01
1.476461410522460938e+00 1.211956024169921875e+00 4.272003173828125000e-01 2.509689331054687500e-01 1.225357055664062500e-01 1.981498336791992188e+01
6.519393920898437500e-01 4.839172363281250000e-01 2.917098999023437500e-01 2.676506042480468750e-01 1.089878082275390625e-01 2.483354377746582031e+01
1.411294937133789062e+00 1.521120071411132812e+00 9.740428924560546875e-01 1.072101593017578125e-01 -7.458116912841796875e+01 2.550008583068847656e+01
9.733600616455078125e-01 5.006542205810546875e-01 2.645950317382812500e-01 -8.876800537109375000e-03 4.750251770019531250e-02 1.996718597412109375e+01
7.757930755615234375e-01 9.325695037841796875e-01 2.254467010498046875e-01 1.649303436279296875e-01 -1.150798797607421875e-01 2.295653724670410156e+01
1.046625137329101562e+00 6.277484893798828125e-01 2.803745269775390625e-01 6.645393371582031250e-02 1.503868103027343750e-01 2.098762702941894531e+01
1.004962921142578125e-01 9.195899963378906250e-01 3.497886657714843750e-02 1.185127258300781250e+00 -2.247056961059570312e+00 2.564571380615234375e+01
7.946109771728515625e-01 1.026504516601562500e+00 5.559558868408203125e-01 1.704463958740234375e-01 2.444572448730468750e-01 2.318878364562988281e+01
7.350883483886718750e-01 1.113914489746093750e+00 2.426986694335937500e-01 4.438381195068359375e-01 2.989673614501953125e-01 2.414319801330566406e+01
9.021911621093750000e-01 -8.667373657226562500e-02 -6.058368682861328125e-01 2.002126693725585938e+00 -7.452620697021484375e+01 2.587008285522460938e+01
4.127120971679687500e-01 1.119556427001953125e+00 5.004291534423828125e-01 2.298641204833984375e-01 7.079925537109375000e-01 2.357173156738281250e+01
4.337940216064453125e-01 5.325565338134765625e-01 6.818656921386718750e-01 4.682846069335937500e-01 8.043556213378906250e-01 2.492614936828613281e+01
4.410037994384765625e-01 7.412757873535156250e-01 1.954612731933593750e-01 6.425514221191406250e-01 6.405582427978515625e-01 2.478112030029296875e+01
7.999801635742187500e-01 1.116321563720703125e+00 5.893955230712890625e-01 2.307376861572265625e-01 -6.301765441894531250e-01 2.425109863281250000e+01
9.526939392089843750e-01 4.703922271728515625e-01 2.600936889648437500e-01 -5.466270446777343750e-02 4.487819671630859375e-01 2.237611389160156250e+01
8.480548858642578125e-01 2.236118316650390625e-01 2.087593078613281250e-02 3.580322265625000000e-01 -4.129276275634765625e-01 2.448383331298828125e+01
7.056198120117187500e-01 1.709182739257812500e+00 4.350795745849609375e-01 -1.144256591796875000e-01 -6.306781768798828125e-01 2.371059799194335938e+01
1.037870407104492188e+00 1.270463943481445312e+00 3.079261779785156250e-01 2.460956573486328125e-01 1.606508255004882812e+00 2.515696525573730469e+01
1.111183166503906250e+00 3.351154327392578125e-01 5.356636047363281250e-01 5.259895324707031250e-01 1.044696807861328125e+00 2.525280189514160156e+01
9.986019134521484375e-01 8.336067199707031250e-01 6.793441772460937500e-01 8.251953125000000000e-02 2.091598510742187500e-02 2.450449180603027344e+01
2.468261718750000000e-01 1.350307464599609375e-01 4.382610321044921875e-01 4.879131317138671875e-01 7.846450805664062500e-02 2.274304389953613281e+01
1.065324783325195312e+00 1.925033569335937500e+00 5.390415191650390625e-01 6.625423431396484375e-01 6.376094818115234375e-01 2.428514099121093750e+01
2.318176269531250000e+00 7.404384613037109375e-01 8.790683746337890625e-01 6.313743591308593750e-01 7.711868286132812500e-01 2.564748573303222656e+01
-1.625862121582031250e-01 5.894165039062500000e-01 -3.441352844238281250e-01 -7.417106628417968750e-02 -6.143512725830078125e-01 2.535947036743164062e+01
9.432430267333984375e-01 1.528388977050781250e+00 1.113346099853515625e+00 7.524757385253906250e-01 2.645683288574218750e-01 2.363406753540039062e+01
-1.336479187011718750e-02 1.714941024780273438e+00 2.667903900146484375e-01 3.026466369628906250e-01 -7.476000976562500000e+01 2.480942344665527344e+01
5.946407318115234375e-01 1.000669479370117188e+00 -8.427162170410156250e-01 4.646759033203125000e-01 1.477851867675781250e+00 2.465448951721191406e+01
5.867462158203125000e-01 9.822845458984375000e-01 5.084514617919921875e-01 -5.101871490478515625e-01 1.654720306396484375e+00 2.479866981506347656e+01
5.522823333740234375e-01 2.703990936279296875e-01 2.300701141357421875e-01 7.146987915039062500e-01 -6.464767456054687500e-02 2.490241813659667969e+01
2.223440170288085938e+00 1.546087265014648438e+00 7.272548675537109375e-01 2.894306182861328125e-01 5.884342193603515625e-01 2.450837326049804688e+01
7.926254272460937500e-01 8.814487457275390625e-01 3.661956787109375000e-01 1.273860931396484375e-01 -6.426906585693359375e-01 2.353822517395019531e+01
1.116422653198242188e+00 1.099470138549804688e+00 9.340820312500000000e-01 1.409721374511718750e-01 2.732906341552734375e-01 2.342900657653808594e+01
8.045978546142578125e-01 1.455732345581054688e+00 7.759704589843750000e-01 2.516345977783203125e-01 2.724246978759765625e-01 2.281887054443359375e+01
6.083927154541015625e-01 2.556915283203125000e-01 3.165435791015625000e-02 2.586364746093750000e-03 4.952888488769531250e-01 2.445471572875976562e+01
9.353675842285156250e-01 9.688796997070312500e-01 2.873764038085937500e-01 1.972637176513671875e-01 -9.852790832519531250e-02 2.209095191955566406e+01
7.311744689941406250e-01 1.253118515014648438e+00 4.545459747314453125e-01 4.941768646240234375e-01 -6.268482208251953125e-01 2.495160675048828125e+01
5.597591400146484375e-01 -1.371053695678710938e+00 1.637277603149414062e+00 1.233081817626953125e-01 -7.370568847656250000e+01 2.705489540100097656e+01
1.580234527587890625e+00 1.858329772949218750e-01 -2.991867065429687500e-02 1.139934539794921875e+00 -7.521337890625000000e+01 2.489663314819335938e+01
1.043432235717773438e+00 2.014122009277343750e-01 7.286014556884765625e-01 2.019767761230468750e-01 2.472572326660156250e-01 2.543125534057617188e+01
2.114295959472656250e-01 1.297626495361328125e-01 8.045578002929687500e-02 5.898418426513671875e-01 -1.153162002563476562e+00 2.412600708007812500e+01
2.170011520385742188e+00 1.706655502319335938e+00 8.732585906982421875e-01 3.353881835937500000e-01 1.348495483398437500e-01 2.189533233642578125e+01
7.594833374023437500e-01 9.574031829833984375e-01 3.865337371826171875e-01 5.307197570800781250e-02 -2.228813171386718750e-01 2.348811340332031250e+01
3.647136688232421875e-01 1.359304428100585938e+00 -3.690185546875000000e-01 1.350618362426757812e+00 1.426797866821289062e+00 2.530768203735351562e+01
9.698486328125000000e-01 7.245864868164062500e-01 3.225688934326171875e-01 1.093387603759765625e-01 9.953498840332031250e-02 2.159636497497558594e+01
5.281066894531250000e-01 1.203813552856445312e+00 9.404335021972656250e-01 3.898563385009765625e-01 9.308528900146484375e-01 2.491827964782714844e+01
1.035131454467773438e+00 1.243261337280273438e+00 1.210050582885742188e+00 5.455513000488281250e-01 2.311019897460937500e-01 2.352120780944824219e+01
7.054538726806640625e-01 6.565704345703125000e-01 -6.605720520019531250e-02 2.849807739257812500e-01 -1.191175460815429688e+00 2.484567642211914062e+01
8.719482421875000000e-01 5.804443359375000000e-02 9.110393524169921875e-01 -2.153244018554687500e-01 1.858539581298828125e-01 2.524870681762695312e+01
4.857387542724609375e-01 2.843360900878906250e-01 5.412273406982421875e-01 1.191102981567382812e+00 -4.491863250732421875e-01 2.580422592163085938e+01
7.228031158447265625e-01 9.478836059570312500e-01 -5.879592895507812500e-02 4.787902832031250000e-01 -7.493807983398437500e+01 2.448191261291503906e+01
6.537227630615234375e-01 8.821296691894531250e-01 1.063533782958984375e+00 5.441551208496093750e-01 1.209049224853515625e-01 2.389944839477539062e+01
4.835472106933593750e-01 5.081939697265625000e-01 8.521728515625000000e-01 3.859062194824218750e-01 6.138782501220703125e-01 2.445265960693359375e+01
9.760360717773437500e-01 9.919967651367187500e-01 5.648231506347656250e-01 1.886215209960937500e-01 6.757030487060546875e-01 2.477566719055175781e+01
2.128057479858398438e+00 1.753858566284179688e+00 6.019668579101562500e-01 3.793487548828125000e-01 1.298065185546875000e-01 1.946448326110839844e+01
2.850576400756835938e+00 1.793529510498046875e+00 1.074405670166015625e+00 5.034580230712890625e-01 5.020141601562500000e-02 2.332309341430664062e+01
-1.632289886474609375e-01 1.159284591674804688e+00 3.772640228271484375e-01 -1.076845169067382812e+00 -7.324877166748046875e+01 2.505164527893066406e+01
1.222095489501953125e-01 7.983951568603515625e-01 5.228748321533203125e-01 6.810798645019531250e-01 7.042388916015625000e-01 2.510599517822265625e+01
1.442981719970703125e+00 1.091947555541992188e+00 2.824077606201171875e-01 2.815685272216796875e-01 2.939033508300781250e-02 2.371067047119140625e+01
1.232864379882812500e+00 6.507396697998046875e-01 3.713359832763671875e-01 2.202949523925781250e-01 -1.799869537353515625e-01 2.294639587402343750e+01
3.391723632812500000e-01 6.388339996337890625e-01 8.677253723144531250e-01 7.093944549560546875e-01 3.412361145019531250e-01 2.324069404602050781e+01
7.388916015625000000e-01 8.103294372558593750e-01 1.062788009643554688e+00 3.252105712890625000e-01 3.467369079589843750e-02 2.393387985229492188e+01
2.943204879760742188e+00 1.833372116088867188e+00 8.058376312255859375e-01 4.173603057861328125e-01 1.940040588378906250e-01 2.046702384948730469e+01
7.341651916503906250e-01 1.344486236572265625e+00 3.516006469726562500e-01 1.840629577636718750e-01 1.308021545410156250e-01 2.365744781494140625e+01
8.180408477783203125e-01 1.148769378662109375e+00 8.642406463623046875e-01 2.156314849853515625e-01 -1.198005676269531250e-02 2.425938987731933594e+01
9.022388458251953125e-01 2.772979736328125000e-01 1.427631378173828125e-01 1.077413558959960938e+00 7.297515869140625000e-02 2.490826225280761719e+01
5.456066131591796875e-01 9.521331787109375000e-01 1.143836975097656250e-02 4.545192718505859375e-01 -4.367351531982421875e-01 2.362326049804687500e+01
5.531616210937500000e-01 8.425979614257812500e-01 1.281433105468750000e-01 -2.084445953369140625e-01 -4.922618865966796875e-01 2.422154045104980469e+01
6.435775756835937500e-01 8.257999420166015625e-01 5.659809112548828125e-01 6.293411254882812500e-01 9.124507904052734375e-01 2.406302261352539062e+01
1.502799987792968750e-02 7.046604156494140625e-01 6.138343811035156250e-01 8.592052459716796875e-01 -1.587123870849609375e-01 2.446261215209960938e+01
1.084754943847656250e+00 1.365596771240234375e+00 4.036617279052734375e-01 3.041496276855468750e-01 1.158752441406250000e-01 1.995744895935058594e+01
8.063812255859375000e-01 8.679733276367187500e-01 6.156139373779296875e-01 4.353675842285156250e-01 -1.108493804931640625e-01 2.385074615478515625e+01
6.791019439697265625e-01 8.547630310058593750e-01 7.643089294433593750e-01 5.586280822753906250e-01 -4.728317260742187500e-03 2.389783477783203125e+01
1.975385665893554688e+00 1.122669219970703125e+00 1.226057052612304688e+00 1.079109191894531250e+00 3.467140197753906250e-01 2.504284477233886719e+01
1.003789901733398438e+00 2.115701675415039062e+00 9.094257354736328125e-01 3.806705474853515625e-01 6.608486175537109375e-01 2.424090766906738281e+01
1.264194488525390625e+00 1.202661514282226562e+00 1.289463043212890625e-01 8.810195922851562500e-01 7.542152404785156250e-01 2.550834465026855469e+01
8.589038848876953125e-01 3.481101989746093750e-01 2.034416198730468750e-01 3.674125671386718750e-02 7.141113281250000000e-02 2.276388549804687500e+01
1.891044616699218750e+00 1.573633193969726562e+00 6.625900268554687500e-01 3.386974334716796875e-01 3.495807647705078125e-01 2.343152236938476562e+01
1.388227462768554688e+00 1.280776977539062500e+00 6.744003295898437500e-02 -4.020690917968750000e-03 -7.438882446289062500e+01 2.467459487915039062e+01
7.576770782470703125e-01 1.135791778564453125e+00 8.730754852294921875e-01 2.867317199707031250e-01 1.154117584228515625e-01 2.131933021545410156e+01
2.911205291748046875e-01 7.425346374511718750e-01 1.429939270019531250e-01 5.574607849121093750e-02 5.485324859619140625e-01 2.359224510192871094e+01
4.660224914550781250e-01 3.915309906005859375e-01 5.706520080566406250e-01 6.751003265380859375e-01 -1.467895507812500000e-02 2.457084655761718750e+01
1.360748291015625000e+00 1.357702255249023438e+00 2.340545654296875000e-01 1.420879364013671875e-01 1.066316604614257812e+00 2.419224929809570312e+01
2.289520263671875000e+00 1.423337936401367188e+00 5.088119506835937500e-01 2.483177185058593750e-01 1.599349975585937500e-01 2.127834129333496094e+01
2.513071060180664062e+00 1.710479736328125000e+00 5.530567169189453125e-01 3.061866760253906250e-01 1.215133666992187500e-01 2.152714920043945312e+01
2.024358749389648438e+00 6.827735900878906250e-01 2.134189605712890625e-01 9.031677246093750000e-02 -3.885211944580078125e-01 2.501196861267089844e+01
1.174186706542968750e+00 1.346612930297851562e+00 3.480987548828125000e-01 2.919006347656250000e-01 -9.193420410156250000e-04 2.220510101318359375e+01
4.737110137939453125e-01 -4.489898681640625000e-02 2.446689605712890625e-01 1.048107147216796875e+00 1.477365493774414062e+00 2.558118820190429688e+01
-3.096008300781250000e-02 9.679470062255859375e-01 2.870121002197265625e-01 4.949283599853515625e-01 1.010747909545898438e+00 2.508071327209472656e+01
7.227325439453125000e-01 1.077356338500976562e+00 7.998676300048828125e-01 3.557815551757812500e-01 4.033660888671875000e-01 2.439201164245605469e+01
4.568386077880859375e-01 1.049051284790039062e+00 4.268054962158203125e-01 2.049503326416015625e-01 2.157955169677734375e-01 2.038401031494140625e+01
2.733230590820312500e-02 1.744834899902343750e+00 8.592872619628906250e-01 1.157836914062500000e-01 -5.206146240234375000e-01 2.518443298339843750e+01
9.493179321289062500e-01 3.526268005371093750e-01 1.971397399902343750e-01 3.573799133300781250e-02 5.428314208984375000e-01 2.440125465393066406e+01
8.499755859375000000e-01 3.010784149169921875e+00 1.162611007690429688e+00 1.062328338623046875e+00 3.754386901855468750e-01 2.400403976440429688e+01
9.847831726074218750e-02 -7.850646972656250000e-02 8.714485168457031250e-02 2.754745483398437500e-01 -8.369770050048828125e-01 2.346222877502441406e+01
3.597431182861328125e-01 1.046791076660156250e+00 5.603256225585937500e-01 3.655033111572265625e-01 4.358673095703125000e-02 2.463926506042480469e+01
-1.747394561767578125e+00 3.087083816528320312e+00 7.121467590332031250e-01 5.322189331054687500e-01 1.761798858642578125e-01 2.534571075439453125e+01
9.428825378417968750e-01 6.311225891113281250e-01 -1.419467926025390625e-01 2.302780151367187500e-01 -3.098411560058593750e-01 2.432799530029296875e+01
1.210351943969726562e+00 1.152894973754882812e+00 2.256679534912109375e-01 2.248115539550781250e-01 -4.908752441406250000e-02 2.157925224304199219e+01
4.949188232421875000e-01 9.354724884033203125e-01 6.890316009521484375e-01 3.838500976562500000e-01 3.737945556640625000e-01 2.470400810241699219e+01
8.003730773925781250e-01 1.059232711791992188e+00 4.811058044433593750e-01 2.062034606933593750e-01 2.890377044677734375e-01 2.442529487609863281e+01
1.038528442382812500e+00 9.126243591308593750e-01 1.949310302734375000e-03 -2.156867980957031250e-01 -7.409971618652343750e+01 2.468654632568359375e+01
3.598327636718750000e-01 1.407320022583007812e+00 1.138566970825195312e+00 4.915657043457031250e-01 -5.900955200195312500e-02 2.395484733581542969e+01
9.148006439208984375e-01 6.744041442871093750e-01 6.262969970703125000e-02 -1.400680541992187500e-01 2.253475189208984375e-01 2.427579498291015625e+01
8.160610198974609375e-01 7.067165374755859375e-01 6.078147888183593750e-01 2.596817016601562500e-01 -7.496497344970703125e+01 2.490252304077148438e+01
1.026073455810546875e+00 1.808002471923828125e+00 4.575366973876953125e-01 1.211702346801757812e+00 5.522689819335937500e-01 2.505542373657226562e+01
8.470821380615234375e-01 4.396076202392578125e-01 2.448310852050781250e-01 1.029090881347656250e-01 5.994129180908203125e-01 2.352170944213867188e+01
8.507099151611328125e-01 1.401653289794921875e-01 1.228658676147460938e+00 9.419441223144531250e-02 -1.965324401855468750e+00 2.545812416076660156e+01
7.449226379394531250e-01 9.583702087402343750e-01 -1.120151519775390625e+00 1.165353775024414062e+00 -7.665138244628906250e-01 2.503190803527832031e+01
1.735506057739257812e+00 1.185100555419921875e+00 8.024139404296875000e-01 1.063360214233398438e+00 3.341732025146484375e-01 2.537949371337890625e+01
1.166303634643554688e+00 6.406936645507812500e-01 1.006982803344726562e+00 8.463668823242187500e-01 7.729454040527343750e-01 2.527150344848632812e+01
1.653425216674804688e+00 1.713483810424804688e+00 5.714130401611328125e-01 2.729625701904296875e-01 -1.145456314086914062e+00 2.345389175415039062e+01
1.291246414184570312e+00 2.946775436401367188e+00 1.252092361450195312e+00 7.275581359863281250e-01 4.367275238037109375e-01 2.385277748107910156e+01
2.027654647827148438e+00 1.291534423828125000e+00 -4.125595092773437500e-02 9.176635742187500000e-01 2.173366546630859375e-01 2.531401062011718750e+01
1.169191360473632812e+00 8.519992828369140625e-01 3.330097198486328125e-01 2.643680572509765625e-01 -2.166843414306640625e-01 2.316220855712890625e+01
7.340812683105468750e-02 1.394733428955078125e+00 5.378894805908203125e-01 8.666687011718750000e-01 -3.295688629150390625e-01 2.518795776367187500e+01
2.415580749511718750e-01 4.084587097167968750e-01 8.828182220458984375e-01 2.740001678466796875e-01 1.025905609130859375e+00 2.540138244628906250e+01
7.932014465332031250e-01 1.065059661865234375e+00 -7.176208496093750000e-02 1.350593566894531250e-02 6.612052917480468750e-01 2.403733825683593750e+01
3.215312957763671875e-01 3.491458892822265625e-01 7.821712493896484375e-01 -1.633415222167968750e-01 7.601108551025390625e-01 2.443802261352539062e+01
3.512954711914062500e-02 7.972126007080078125e-01 7.297286987304687500e-01 3.473281860351562500e-02 -7.427120208740234375e+01 2.549325752258300781e+01
1.035238265991210938e+00 6.707630157470703125e-01 3.740730285644531250e-01 -1.643924713134765625e-01 -1.032882690429687500e+00 2.421869850158691406e+01
7.428016662597656250e-01 7.887439727783203125e-01 3.742008209228515625e-01 -7.898902893066406250e-02 1.109294891357421875e+00 2.430675506591796875e+01
3.101291656494140625e-01 6.352062225341796875e-01 4.923877716064453125e-01 1.539421081542968750e-01 9.201774597167968750e-01 2.494546508789062500e+01
3.625679016113281250e-01 -1.742362976074218750e-02 5.092716217041015625e-01 -2.115001678466796875e-01 -9.716777801513671875e-01 2.498555564880371094e+01
1.098712921142578125e+00 3.821563720703125000e-01 6.803703308105468750e-02 7.892036437988281250e-02 -2.043857574462890625e-01 2.191263008117675781e+01
1.986135482788085938e+00 1.665613174438476562e+00 5.126228332519531250e-01 3.271293640136718750e-01 9.808158874511718750e-02 2.215705108642578125e+01
-8.691215515136718750e-02 6.315841674804687500e-01 1.994056701660156250e-01 1.247997283935546875e-01 -8.010253906250000000e-01 2.405402755737304688e+01
9.251441955566406250e-01 9.942264556884765625e-01 3.864154815673828125e-01 -1.385498046875000000e-02 9.025936126708984375e-01 2.395553016662597656e+01
1.367975234985351562e+00 4.203567504882812500e-01 1.078887939453125000e+00 -5.885601043701171875e-01 2.162618637084960938e+00 2.533826828002929688e+01
6.610450744628906250e-01 1.184261322021484375e+00 5.632724761962890625e-01 3.077297210693359375e-01 -1.018524169921875000e-01 2.345749282836914062e+01
1.590267181396484375e+00 7.458744049072265625e-01 3.715133666992187500e-01 1.032009124755859375e-01 -9.454917907714843750e-01 2.439275932312011719e+01
3.684883117675781250e-01 7.674198150634765625e-01 7.704277038574218750e-01 1.658554077148437500e-01 3.954753875732421875e-01 2.431039237976074219e+01
2.132143020629882812e+00 1.066543579101562500e+00 4.207134246826171875e-01 -1.054714202880859375e+00 2.154388427734375000e+00 2.527751350402832031e+01
1.032634735107421875e+00 1.460983276367187500e+00 8.970012664794921875e-01 2.914123535156250000e-01 4.198074340820312500e-01 2.375728225708007812e+01
1.467533111572265625e-01 1.536668777465820312e+00 1.295362472534179688e+00 -6.449317932128906250e-01 -7.403565216064453125e+01 2.561477851867675781e+01
1.896745681762695312e+00 1.230308532714843750e+00 9.799003601074218750e-01 1.182806015014648438e+00 8.131275177001953125e-01 2.524104499816894531e+01
2.436580657958984375e-01 8.646240234375000000e-01 2.544384002685546875e-01 1.652946472167968750e-01 7.223434448242187500e-01 2.432011795043945312e+01
1.795412063598632812e+00 1.989763259887695312e+00 1.230239868164062500e+00 4.837512969970703125e-01 1.352634429931640625e-01 2.299672508239746094e+01
6.429805755615234375e-01 1.282119750976562500e-01 6.377086639404296875e-01 5.098342895507812500e-01 7.162075042724609375e-01 2.508380699157714844e+01
8.118953704833984375e-01 1.362207412719726562e+00 5.383071899414062500e-01 3.370285034179687500e-02 6.055545806884765625e-01 2.464609718322753906e+01
9.497127532958984375e-01 1.317813873291015625e+00 3.399524688720703125e-01 2.598514556884765625e-01 4.305667877197265625e-01 2.370127296447753906e+01
3.544902801513671875e-01 8.356094360351562500e-01 4.527187347412109375e-01 2.783927917480468750e-01 4.999008178710937500e-01 2.413859939575195312e+01
